E,c,phi,k,gamma,sigma0,depth,t_support,GSI,u_crown,u_invert,FoS,P_index
21.29377970541451,1.890270123960743,34.544050470873344,8.34566513456439e-06,19.753301837401196,6.397747082512225,148.4693524459811,39.6470068463904,69.39357946963219,3.1491734160386535,2.301432142254051,2.783980706539823,0.1260264938296854
12.58959071653073,1.563508900921609,36.58490277934055,8.975753430643345e-07,26.307221760906515,10.768696245996672,311.0861711191296,19.652543132800986,70.38173980740137,6.45564579655897,5.329281762646721,2.4255982820099713,0.3127194180505916
3.1991391316568363,4.968293451912916,42.72478770538383,9.747303838969103e-06,22.481339278403908,7.658004554405027,353.58957173809506,24.240821821851526,50.935067730823775,8.644895692937268,6.9745262270443975,3.9076670793767017,0.0
17.109081916305612,0.8825254545913569,33.056104186412554,2.50620656424809e-06,22.249910217747043,8.057225553221674,221.88046377162416,32.39840689548387,46.6028384823736,5.2629228475997625,4.261158302257875,2.222739489840913,0.39789331435030295
11.80575313465953,2.7734231925721993,42.21259489270217,3.408357539113622e-06,23.594190555744486,12.20862274333859,149.30324380248038,15.561380729817458,67.88202160660202,4.467915732755223,3.2624081535247638,3.075648096535545,0.0
20.79232619380437,1.8961765563637856,38.10052952414941,5.744357443746115e-06,24.495832833951305,5.004860434288998,474.1960416978987,38.74891828843542,80.62740435697793,10.076486341824383,8.397324220912667,2.5719588822797896,0.2143737077637049
7.382632797846647,0.8572641202274027,22.973628225662722,1.6011957558467248e-06,25.6023054667247,9.733796753356943,177.0781680916883,23.953402556534883,32.97919170699747,3.622491206677105,2.892347061833282,2.1945040749680658,0.38642777921180677
1.9953504630204673,4.923737068386217,37.55514871847953,1.8697943091319816e-06,20.11378599772991,3.2006761824388557,196.98795295776904,13.928536799609287,42.67004582800289,6.308777314055187,5.057132994921402,4.093556414645571,0.0
24.203841719529755,4.5618036462614695,40.27694907815217,1.078383529283476e-06,21.33402079487127,11.884739117616284,33.32866312792259,19.67223933684123,61.93768380482489,1.1965502101597243,1.2393600388116186,3.954215327089206,0.0
14.379975156384779,4.2373679576516645,39.90172604570753,6.632417143142649e-06,18.062532410849656,3.6618728099462206,51.690978088115,15.97294628823808,35.36183652826003,1.6544734593631782,1.026175043182781,4.094983519575112,0.0
12.002137111177369,3.3924564151725556,41.18499033882864,9.57049828624676e-06,23.762566737448093,4.228762464323728,64.00643273779316,29.72379295943369,35.60055316170162,2.207205502771766,1.83432873317899,3.6265877091325844,0.0
10.474591138899985,2.823378456426869,20.456929425656394,8.646471402780145e-06,21.0372717652729,1.689871515651437,341.3140304694745,36.88715358138299,54.83424723236666,7.268505521580946,5.941843164745182,2.9398552335704444,0.02943715674897403
19.76938966402638,2.0976656600356915,41.61517141218566,6.3746505095849754e-06,26.470643235100553,14.602265186248657,36.51348830715034,37.13553662036071,74.02216807498561,0.8149000780652762,0.4882496173640666,2.931715775372085,0.06324691835695256
2.1751271921506516,0.4749798894977631,43.033732478584085,9.030534207057437e-06,22.849845761411004,11.495943026881813,83.5799924566019,21.735745882096317,52.80668893311556,4.869530522374223,4.091336432127312,2.3578281797162246,0.2651889013738429
7.311252358039149,1.9958019971973766,36.55305857735154,6.089778801059968e-07,23.881093732403585,9.972192028066146,436.6022212110641,39.41592109874712,71.44331897165134,9.45794222676407,7.709490732600126,2.525323903411206,0.23157144283132675
28.109866378113082,0.24669215106666165,30.40136694878887,1.487690246045787e-06,21.457707145191918,10.910063956632692,182.23172430037636,21.639022330606657,54.508759894735036,3.3372771836802255,2.639468733260953,2.036493944413335,0.49525732509985704
26.566513732479734,2.729528609893667,27.165322369401885,2.99815052582195e-07,20.744943158125405,9.05973862140588,372.2852806712726,11.628952642733754,64.63359687607894,8.414475419713975,6.691935068730722,2.8297869127722066,0.048636614949600664
16.64900758247636,4.619681239431755,30.22200580757845,7.952394939899782e-06,26.220072143271494,3.8033274711138496,411.0927290825575,28.3672670921355,38.106108109784245,7.7917509668507385,6.390465070841983,3.64841249650152,0.0
10.015053855265416,4.703403074271804,39.813259764607864,9.074779867205476e-06,26.211014771314513,14.147973977768617,206.12878580222332,23.077482436805937,40.005088179979765,2.895967634140485,2.5533154193163456,3.795949351941302,0.0
1.176958967620319,0.23590229628286596,22.241554171913943,2.8066482918850163e-06,23.71016494946638,13.638766542340928,314.52004117626103,37.45492536677699,64.58342449451138,10.936676433400613,8.768211121942484,1.8094271939188102,0.5751428407604572
11.423441186264494,3.129709551477354,30.51927874969526,7.098283650189724e-07,26.051977405230943,10.346097059179941,31.68949813451756,28.25972583953978,50.79035259536154,1.5445299132826755,1.5716807687481946,3.330619083521676,0.0
4.442840458052185,0.8320833061631719,41.8911574555453,4.036553852329733e-06,26.63086230050655,1.1943725752210388,167.75589344162168,19.80220275272893,45.17216593804496,4.712779957075919,3.9677817543899105,2.5108005008661256,0.2221367917642938
19.480026981088063,3.2003328902534784,27.359681070038995,5.762692490258244e-07,24.398799363741357,6.254866378794568,269.89920522313855,20.355498267810688,82.56537280622237,5.027992591775515,3.4858548885023675,3.1427579126461076,0.0
16.65835039499829,2.664747597619289,39.03682502741674,3.830635279728568e-06,19.878039484293886,7.146784067198513,395.3435260081296,34.8481584763107,56.08611093336691,8.191933302194492,6.132077632492952,2.812275719483143,0.09267750522758846
13.06172360291173,4.553047948589468,35.92336675134884,7.92061780290358e-06,19.843046016996784,13.038983622426796,98.70390196701673,16.859400301321614,51.842434586238625,2.2474486389001296,2.1526294768266023,3.827839207871367,0.0
22.451409320044647,2.74979997707292,31.485210974823673,5.1211254348834966e-06,22.420088674776537,12.75101783437814,235.39665381005665,31.962807175471934,31.432029405530223,4.677634910854996,3.6680759892427277,2.989958207268926,0.020175762714494054
27.392188817709123,2.4525897489610746,24.477071852212063,7.825316889603532e-06,25.031314469155095,2.705634014193049,340.5384613132639,25.008673446792542,46.49634415501542,7.7193307863483644,6.224717375917934,2.764085188102733,0.13816806128940057
22.67341012473315,3.643196457671265,41.11489969382324,2.0643738918412243e-06,22.213388846918356,2.847037749757138,381.32918065912276,12.657878009870782,49.07418469555418,7.3632742913188505,6.232406588352824,3.437644281077875,0.0
18.731267829992706,2.239958145466628,40.45724790926583,2.7252816759102996e-06,25.81597699856194,1.4343863130041923,201.22653035991405,30.967028805883842,81.13728467652055,4.465662370306991,3.570606531034041,3.1199130709527765,0.0
9.669206020027836,4.615451695941723,23.16338665270167,3.455699015664589e-07,26.127091122209055,8.40060633661307,386.5311001485451,36.07214943987147,32.812388627383086,8.858612090032977,7.098069954903187,3.577828249682724,0.0
13.84907749149157,0.35614765102968315,24.619796419846644,5.966230421822055e-06,18.110959258015352,7.392426750815152,69.85423517839648,26.112398698675364,53.78598062720578,1.9679883091875983,1.31377187751256,2.2349443130294318,0.4044817287041308
8.24375334881372,3.8837262971300013,31.051878882781047,7.600101312878808e-06,26.71032731952817,14.676122615959322,129.8515325200405,29.43444461851349,30.041930801869885,3.8410965082041635,3.1838755587315872,3.3472226312733087,0.0
24.50736342252242,3.3143726935814835,28.657232049153492,5.624209034524009e-06,18.690259866914932,9.68941837913639,71.8612641031231,11.432865854039914,52.982536916811796,1.966836512488835,1.7494228756811152,3.371918313968868,0.0
21.070432161539937,1.4866739139455494,41.149236041438385,3.711794821178331e-06,19.11419260867934,3.5010322627230743,488.5901911778661,23.990561565411575,60.653129224768904,10.244619533141645,8.02233107541246,2.3722728303055463,0.32426451473110474
9.76603675932563,4.088023651164426,36.36233495742725,5.573803834631927e-06,26.40577650960001,2.31664534955235,465.7859146669732,34.27617267404349,41.648384873244474,10.025701480729587,7.74395477109191,3.4367973815533994,0.0
29.9489515628268,2.054943034819363,26.7135930812725,1.0361123470921173e-06,19.120015361241627,12.041905051581656,238.56255295023155,21.771677738200925,55.12266122824323,5.267889054631594,5.002198020263844,2.6507686037390314,0.1914045624736112
16.342200886918803,4.743990489353838,23.616469834940762,1.473141269175994e-06,26.143410487324868,9.13977974492253,280.88480281367094,37.54946761306014,35.47283298306896,5.7441985982908195,4.5674863376781705,3.6779828524714016,0.0
12.42746330029834,3.059363452722235,31.00223063342623,9.21697785776935e-06,18.911767558356175,13.656117840921844,273.04363471419094,18.279509067855557,62.558200346994944,5.2396234893055516,3.986591089561654,3.0239184996024973,0.0
17.500872840469103,1.0958557363858574,25.935171541796528,9.858356791429663e-06,26.585873613585566,11.909416383960846,349.848800849738,20.36682057886823,43.73402523550522,7.78424747380755,6.439373912633719,2.063201051203269,0.44731644646653657
20.24795498278131,3.5787672952021916,40.31595837427724,6.296193768977406e-06,20.008337792419265,2.1786555880351575,181.8005262294481,22.023486209598268,53.879746659779656,4.4865232158019674,3.5739803620732062,3.6829730193416417,0.0
13.956504849103506,1.5287733282546045,43.29455426459842,1.6879913786285089e-06,18.744519121301803,14.164554778896157,128.89929878411098,32.97563685761223,42.39947261784998,3.077393949708428,2.136185262788112,2.666681176277845,0.19873680636994845
9.968205071492527,3.008077062756391,22.173750289042474,2.0370781113818505e-07,19.584717715181437,13.965408067667989,485.84524433052985,34.43476374649737,56.38911713668964,9.958832053161203,8.111981714024395,2.704279828273765,0.1495243465885599
6.249588944607206,0.8037475937736807,21.000831203342084,4.311007544349779e-06,26.50959805027393,10.181651588442655,152.9213839277119,18.150802108630778,54.38392805745675,3.107168601279421,2.2297985903007915,2.1209445950405708,0.48314410485505016
23.918097206638475,3.3109695894226867,28.011759385740433,9.612775615078623e-06,23.443625438883167,14.660015723578148,372.5215110530165,22.911124567279263,37.513036082965115,7.724203950498113,6.652300561045181,2.9973536661125304,0.013971167842834347
9.136311074850521,1.9051862133591047,36.01354601235309,4.941206154038265e-06,19.214550374323576,2.9530123002176576,393.7158228552773,39.32686240279822,73.93361830959216,7.759822010587565,6.356208997395774,2.6536257977755224,0.16457017275992242
6.402083047264754,2.6369498765778565,20.89152598956979,9.160892838224335e-07,26.092405043278294,6.516315496525166,257.51089313288617,32.829203010962445,45.995686923670974,5.2019501357095015,4.078495981209777,2.8452966939561817,0.09548070383230511
18.257890025269,4.286266502361479,35.270183035236684,9.004976504688788e-06,20.96879675714658,0.596555525193546,133.7963437554488,33.07219563908002,84.99509234617545,2.954533742789081,2.3964310996378986,3.9527541540399227,0.0
28.858373040515122,2.538358138135677,23.533231756445876,8.102284494739981e-06,26.686209005030825,6.2079963915964615,407.374395025326,11.035550248043359,44.992875095010135,7.984171197281316,6.65832339415451,2.748301838700871,0.14260621621509245
20.559663519152203,4.844276939285208,27.832347480617145,3.96290811324198e-06,21.777523195077034,2.3705113470126378,368.7081320892665,34.568365759253965,69.01473684244701,7.804476140519342,6.299369288483714,3.757574949102869,0.0
3.742517531394218,1.4113768770614608,24.85823806762665,4.928752578469793e-06,20.448027211694328,7.231848727998592,426.9997430926328,39.488590291836644,83.71479641192678,9.80900767420635,8.483838976535147,2.344311464357872,0.3116379846771186
25.448246440129832,0.22169191845440872,39.63041928878505,6.27800756240803e-07,25.896593758571655,2.763179573142612,120.6959852621373,33.95059794448455,52.39468849431576,2.321806887019545,2.1982057645342934,2.3997389123641133,0.32989996042040687
18.51975629890949,2.758559953663996,42.871216975835424,2.1446233745823808e-07,21.245479649094857,8.087251592318037,193.95020954422912,30.771666873706298,79.80660708238378,3.3127773033162575,2.796504052921343,3.2066926668739515,0.0
29.616798985533677,0.4462324042715788,40.54907601683484,9.677707378549239e-06,23.374918997125715,7.36463490552962,49.96691062814371,26.99739444899879,39.30064665581444,0.760237555209636,0.3270942821151636,2.408244284274829,0.32418011240194666
6.945607401480956,1.8664538722163604,22.257028710198473,4.996980679517439e-06,25.586037519515113,8.444905500221306,362.8323357105023,26.187545578587326,45.27185012061665,7.587550855141529,6.025974252942627,2.4539107015866155,0.3174175872784294
10.294735437159389,2.0672482079787695,43.77776544184897,8.375546708884576e-06,21.927556169567737,11.136825187577356,423.466480345718,11.71180850328666,75.64342285332555,8.385052812055012,6.851704740659745,2.5409741222117987,0.2410603048583779
4.491393407428072,0.7736594307935027,26.75086296171139,3.1761475405376093e-06,22.50283515559894,9.017629289212332,293.48033515486287,24.337918483408906,30.90117482271021,6.838868648711039,5.22423649424139,2.1087798503914787,0.4557517420608692
29.102561389129992,4.1474550250100375,33.10371865837491,7.047901593399056e-06,19.136194501808795,5.940759479308672,297.11513641679977,17.500359193979058,79.54720821649869,5.569053750776491,4.843271063110078,3.5790659496795785,0.0
19.591698357626903,0.9056655333491789,26.247453045118206,2.597779186283014e-06,18.707049494613045,9.695723867089008,58.07338878507572,22.377901708420183,67.08653760974224,1.3571499950080368,0.7934727934730172,2.343952293352079,0.31641322450703446
9.487085272217447,2.6236941418354207,35.56535413545742,6.727460050994781e-06,26.535364400756684,6.126225243944273,439.7745464857083,35.484968270623426,64.40812283480543,9.45681921481729,7.374287662440063,2.8273646881240695,0.04655243749177422
9.25517009556011,3.065425916919986,25.985355483386737,1.8088473866276723e-06,25.508301838008585,2.9437393934634577,263.9704327687955,37.51735615541705,66.49611819457667,5.419889369958575,4.167221740498396,3.0441140812280234,0.0
20.913975027223135,3.651047926855283,27.941296688077813,1.6593585026147123e-06,22.709374310055775,2.7985111364326127,355.7475000989443,24.09935222005886,79.49352786431874,7.587476339795456,6.293128410026306,3.2732507682890457,0.0
17.192982001813746,1.3971374936578524,41.50767581230909,5.166452106923271e-07,23.943232070977416,10.373031795088421,422.11277357792994,10.689259107204064,59.60081720306556,8.099168775514896,6.237854110260685,2.3904496606818983,0.32639449307632473
17.523424220639132,0.8847626856208222,27.593824072501832,8.314012289599499e-06,21.705510099247853,1.3655363681919077,466.29091381585715,14.590117623861579,60.535930919791625,9.089331690859996,6.731472381562281,2.2228015188756203,0.3963672179331989
16.427930066828083,2.1712541315731553,26.149459005423616,5.395413700029687e-07,26.73624808639175,6.68870804685561,212.98874239194373,10.579387898735714,67.81007324413005,4.554787597654492,3.970241728852108,2.7360643050896534,0.09144446252725151
26.658895275694807,1.863656521178646,21.15280756028675,2.167939792880852e-06,18.883691497283156,3.8330336408947674,387.1021869057897,20.42734919222339,78.57228559937111,8.297595923275951,6.504760853089092,2.5023702570994377,0.2450175976070115
7.783290780730138,4.992072012829911,25.85797217677307,1.3110856767417407e-07,23.025407177611385,12.833491799113117,374.50228282076733,36.0370825466689,33.515517866530004,8.580021740352338,6.543465102636289,3.6791555245665313,0.0
23.334035400018262,1.1707960458804618,32.1799819903018,1.4447323430789405e-06,26.648474291867764,4.348499546781165,143.55257504733288,23.800269367956254,84.8917720347027,3.912534234479467,2.9035698216228116,2.5335849209775088,0.23069421649453076
8.121399353368716,1.3053969251108644,28.938934274479227,5.166808983745597e-06,21.35803830565593,8.716464379771953,234.79046392603811,38.35139882304678,43.143338136198196,5.136209547063838,4.623996462406375,2.4362407701293916,0.2619121960625444
18.04428537001077,4.4315590250046695,28.54932733617489,8.757883174422867e-06,24.739586681493186,6.53612874731399,172.26869200649972,14.965775030824869,47.861416229041325,3.6921287648073986,2.7565899026640457,3.7534361316318297,0.0
21.537933719061016,1.9774477516819378,28.727593893692312,1.186278493219923e-06,26.4271446926156,2.0153176542437463,275.84460149858,24.96632308793363,82.27008963057764,5.252729777904852,4.1651733907108115,2.8216241844475105,0.05407497552736697
26.030390131772084,0.5468253331896611,43.326792732652954,5.448254635886302e-06,25.504044315263776,6.34672247984034,41.582136443097625,38.43842052791537,59.70511953848302,0.40985054936298726,0.19380493080458505,2.4193589375790583,0.30103213056759087
10.367439473498857,1.2345018941977524,36.851425628721316,3.6840960456992693e-06,22.541122044390534,10.653270939026735,49.51877787743514,14.143048346366292,76.91875059830568,1.622293769033396,0.9280362521965899,2.5445019858699616,0.21907155461852432
19.781918204189697,3.3293695163598547,36.52581307447171,6.8825684544956795e-06,21.25702281878094,9.195711533569398,110.10376309433681,34.07246708446653,67.91301051270624,2.081570179014095,1.442440574537187,3.416964901970075,0.0
1.2971703341100365,3.141698251864685,35.00083496346578,6.3526867823301505e-06,24.62552387862609,8.808328995862285,408.0899847760053,29.10508126585909,49.19892660500837,12.649709355382976,9.729434962204433,3.0272413906823026,0.0
10.241064127354328,3.6304308796593157,30.501417338694406,8.00414532518449e-06,18.492729710922927,12.39256036941655,21.916852864784126,39.16115109270618,83.58426277295911,0.20814241253077959,0.45327831272883784,3.484602270172889,0.0
13.98680326138167,4.948184372542505,44.93035168555889,4.7045473071132434e-06,21.642768315358868,7.781293119528261,196.21947498629766,16.823932893247683,67.51802513765828,4.554765468537909,3.674076094214406,4.105523636505953,0.0
15.994116002603183,1.7575520991300513,39.19360422679994,8.274775215888584e-06,24.45977907503445,14.972074288544889,376.6601140240369,19.919633765842658,66.44197227814868,7.368048467460722,6.639242102620874,2.372322803897199,0.32016069792518803
15.38968022016601,1.6709189711077193,43.9722797886653,5.657373798695495e-06,23.02998835846182,0.6660145178668213,304.7542224073676,14.139160631407382,69.55722051496328,6.045116009815775,4.623419590355444,2.721544092983965,0.11077382863288353
20.53338862881794,3.1403536385205166,25.476253069546537,3.116073307430449e-06,26.328921108035544,5.76027099856128,420.7170544075593,35.53830088660345,47.5080350711015,8.941472273946594,6.89551974531359,2.949976106323451,0.009895097677449493
15.968341831687908,2.9712195910680794,32.517086972897715,2.6022312131349437e-06,22.98000107424008,5.305095811255419,277.52942073273704,27.551354778404487,65.29803235147986,5.543915653693352,4.8952604534612805,3.1106134412634585,0.0
27.91465439504378,1.3181322741900632,44.70139824932933,9.337261633538403e-06,26.86468876664202,0.5171561233638793,307.328592210103,36.35602788981396,62.67507012654554,6.081550069842447,5.182633165494399,2.642407818439043,0.1863201907749822
6.744375902230877,1.8114184174610917,35.94657632585462,2.7540934442708057e-06,26.407494338589817,12.580320322924212,157.4423356085384,39.02943328747953,43.48422271917098,3.496936704972813,2.9129788705095567,2.738436673743654,0.14449530005220074
13.454469516351411,3.1689204695201463,35.510434981157246,9.95780795501583e-06,23.14353248976152,6.881889831273575,43.33327331886391,10.471983970271987,30.786912698734227,2.1785504934523843,1.408732940235426,3.480222330015256,0.0
16.75493574403702,4.2708527253258115,20.352118659333577,9.617958401269806e-06,18.87996581770038,13.712790324639112,473.4514743956703,33.87116264766222,65.64640673583214,9.473467660964657,8.102273009090107,3.1908169892929794,0.0
1.6740356714239657,2.6852384832164224,37.249650526177206,8.987978062639097e-06,23.95206527647698,7.8616856034034575,53.477982691217946,11.876215693238615,81.02836171698368,4.124229107605284,3.2777523381531233,3.24698018352052,0.0
6.848330074902609,0.7821598952198707,43.245479428811066,2.629448590011319e-06,25.52437795275625,10.58063665798438,165.25730042506063,18.164615186342168,70.45716886584336,3.9618201401236153,3.0402535735503813,2.3467392960055324,0.32134393288022695
22.182233287321395,4.479116870528354,30.301073879852538,3.670105066276133e-08,22.389025364667777,12.46874825394848,331.5989228691701,14.322007425444996,70.33027676333433,7.003003900656116,5.9452910416003775,3.470986341222555,0.0
3.6318222413409864,2.791042181815744,33.005240615616486,5.524193711216872e-06,19.128955405051272,7.0741788531701815,375.61852766741316,23.08631678356651,79.05344986016408,8.603378912740922,6.876014593816619,2.8695093031170447,0.04503353189360194
11.900016802799755,0.47726704965459527,43.54186273390678,8.365247805918977e-06,26.341318354926482,4.767392751910052,75.55947500192823,29.980069667246276,84.41917934868464,1.8476260672882672,1.128399828141049,2.4206927746372426,0.29133490890529573
12.32647127766287,0.6327148004604618,30.736288133163782,4.586800447602695e-06,26.794220496841728,11.258041756640695,417.2385236996673,17.594308318138076,77.7326045867477,8.975795816698986,7.192727433208764,1.915903343265292,0.5491493004992771
13.095979184562719,0.05889122605793356,39.443724225667445,9.359187245024212e-06,23.864439766592035,8.985601844137046,495.496128258473,35.29263786821974,67.45608322947947,9.874382802352319,7.665101601410626,1.685036357529501,0.6656972280191074
20.118901053013417,1.5853966763877505,39.13460309722058,6.9321784936004076e-06,20.482868739188618,7.426783132028609,130.23764729899654,33.79954816732865,81.73462200987939,3.412729229194116,1.8273810405503406,2.7552073794745677,0.1236835868000577
10.610962026164968,0.6659093530891182,22.877561015926883,9.242649624721792e-06,22.453320527176732,7.451751928144189,210.3835559172268,19.452497553205742,38.47137442328814,5.297325781375612,3.9733475674554506,2.125998850553023,0.45552399081988804
3.968493538177529,1.1761588639765328,42.24987401864094,9.936596221259209e-06,18.932241666670784,3.4607531985411653,66.32264750346287,31.531395848421543,69.31579311284572,2.905480092606292,2.1660634028246784,2.737559653725577,0.13180890695205932
4.756149389269266,3.0866893446587893,21.88048269273987,8.479152891104207e-06,21.84088444031483,9.542686191816736,449.9667536137457,13.36078386818929,76.6253150966447,10.12296658957411,7.751679738871375,2.870736732401416,0.05644559603461281
27.972159135363697,4.719456743479475,38.460988275056906,5.036763363838744e-06,24.867736388285977,7.774388270697092,295.6041128485563,14.317338021915763,80.10428337108334,4.630453378846532,3.8769366627114374,3.698269770768724,0.0
2.2240681717864836,0.9752090315927988,28.852616854992302,2.290357381698855e-06,21.23966096374312,9.410606169980717,205.67410645640612,39.45355359163669,55.831574309620486,6.586432341302528,5.035911545843388,2.265537074066775,0.33625195873505387
15.310584934942517,2.3318743624547977,33.37632155700539,6.04191639798171e-06,19.561865171303413,1.0156182754556897,399.3242577577051,29.65715192835851,65.2414252210225,8.134250725437122,6.650928440600034,2.7292544650036805,0.16458107105688946
8.405038233883019,2.3554994455844303,21.10022637729776,5.650012426667652e-06,22.20501818352601,5.1453463779503466,346.05207092556395,16.75060208288628,78.61328213867404,7.422635105096706,5.56811216316687,2.716171177168651,0.1279333189059279
0.8863798340700212,4.111188381316291,28.426335262412053,8.450445726527272e-06,26.33239495941154,9.215432185140777,318.9704930353852,33.59248734211629,31.61735477775108,11.086521668295966,9.141983010961534,3.4635686475723824,0.0
0.7579694282140941,0.3064928585940697,36.89535228255638,7.73390910279648e-06,23.33294637538551,11.55442379924841,97.75204291995183,15.193713396554198,39.79492946453283,8.831306866390177,6.682100735112194,2.0951548371475814,0.44407181685966984
21.80922040998563,1.8359693870742833,22.020223090502515,1.5501139977160626e-06,18.748709036010805,1.753410496859276,177.8205940146117,10.089092484123462,61.99447449354481,3.1109406439681586,1.786293392357205,2.6805483025883716,0.15415807297513826
8.041220133172127,1.0347765602948333,25.94172605511708,1.407332449672033e-06,25.312001463060408,12.613353028680576,449.10708168915113,17.384209012198568,49.096009071381296,9.691911746869273,8.124708173044388,1.8870387508208186,0.5892508733076461
11.771844384231898,0.09451448487392375,22.34827518102841,7.508986999392953e-06,18.279613671640142,12.287624726648577,219.36017972732813,19.078203142817355,51.70893762549318,5.290482494906877,3.9756178548061505,1.7993579711352121,0.5937580723705705
9.736217667610696,2.811836780406499,39.51730511163644,6.764720646842666e-06,23.776758611904746,10.594272190320691,286.23041352213994,32.204439889377156,77.7668844226069,6.019016384077867,5.342291824722117,3.004752492140209,0.05029142523792842
12.186786473075243,3.8781977525176634,27.570252935612015,2.1634402044447457e-06,21.31914316440859,3.679867758454258,193.30034387706232,20.70154105720329,67.01005163255803,4.908465927038863,4.096150311993512,3.5461511947974587,0.0
4.8506127972783935,2.766557770829629,38.64025161776045,4.189526308500708e-06,22.65419189816016,2.467943199789765,175.0366824313481,19.853898780748278,41.920810565744006,4.183219810008221,3.5836548435209528,3.250231496108019,0.0
22.365293065207197,1.4150755975228124,41.948504352448154,5.1200326342617346e-06,20.572948562458972,7.268479163597417,117.78776930430324,39.10028689525936,54.362410858224976,2.8923202184486216,2.6274979248987194,2.6736779767389582,0.1810395972591353
6.628196663723413,2.272811146274843,21.664126078001633,8.603752887186953e-06,19.234024873812466,5.314123026187538,158.92868808123558,32.5871693328092,45.735061231231384,3.2958772280750206,2.6705055863347376,2.9171482718797686,0.04864661245701096
10.864053870802705,4.772765420664039,41.25285400217246,4.886196264689403e-06,19.909578685992006,10.011962394462453,253.50988047306762,11.307300271046742,54.71872356698101,6.090215359189727,4.909388912703343,3.881502613931605,0.0
20.294853430430585,0.2335476863988174,22.65382005269363,7.618287942750711e-07,18.26014748998852,4.750986943666278,471.7247400452505,33.54485339851982,51.260977766748596,10.133763275055225,8.491412627302473,1.6939796193290073,0.6754547862143023
13.012802321704655,2.070262741428645,25.44182257623013,1.9633330845262846e-07,24.992292236055928,9.374304541813787,65.61386733463914,38.1705692459536,54.73858081222927,1.9437923659309255,1.5884414414541699,2.79439602337122,0.11549556999811181
2.0489121884727126,3.336613416017524,32.8596351815208,3.6968272294967923e-06,23.27295275235474,13.492412908287893,406.75241829080585,33.602445465586996,35.252051170444744,10.393604296159385,8.096430382888524,2.9430376030422805,0.07483307867429362
10.225130992795258,1.8614072296998556,26.76415335893873,6.336325787627156e-06,26.962464499553192,13.332727647316142,466.60219331086245,27.506823810243002,61.358529048579996,9.138212104240326,7.486297251440928,2.3492440743857976,0.3154101085680287
17.88525423344373,2.8158742118585027,38.188181531985975,7.2329770585435635e-06,24.84355247279467,6.4833251262274905,387.2973250772489,26.84641364599607,62.576195950333954,7.8488106956402035,5.644955532196677,3.026828636095605,0.0
26.608077200753637,0.9827759847871882,20.773152268753982,8.526285819286336e-06,22.381521156040037,14.639324675677987,189.87924869224298,22.541789075080594,77.27753622271823,4.562832443536918,4.046133595297598,2.1118517015504845,0.4305495343885187
23.145000222938567,3.906586475335522,34.93063845089781,9.961088436665619e-07,20.769602674482034,10.789042492360336,248.37008800282334,33.31541864191061,42.45914844077369,5.26342012991774,4.612867844723719,3.5331510960408496,0.0
17.01715872136194,4.360500481900908,24.513942433027236,5.754530142083444e-06,24.303693039225305,6.1834915609966306,419.159083178067,27.844932788285675,44.79372489671532,7.918440852098732,6.694202682115909,3.5191128824525952,0.0
16.80248913998756,1.4186773349527877,24.041299281403187,6.8049558607185995e-06,22.623526193370736,6.712095691771558,136.14990700638228,39.91552474758439,64.91057055685556,2.4707357147710085,2.324520160530115,2.5259565612462453,0.22651648138726962
26.481301346316613,0.4040071776942587,40.9417812499126,3.677438055811263e-07,23.07383676037078,14.126017019755635,82.66893401993688,39.176128864019624,34.790960344502494,2.481529720630008,1.9599711789016696,2.1853031430555894,0.36025540272032797
11.209612329595894,4.512631865999451,23.201088659584947,5.137932237991644e-06,22.216599605029632,5.528194913514232,314.7600900275212,19.124561419539567,45.921061369869264,7.011348281319756,5.577073909707898,3.5936214469029566,0.0
19.40492704292909,1.5009130169691416,36.59782822161665,6.584411934402789e-06,23.41404730300806,9.493871184965277,178.06747987046126,28.32890061256509,30.607790467428817,3.2196658621234873,2.206840662767533,2.55076125563561,0.20435408601036953
15.542867270391039,2.6325687976713428,38.38534307169975,6.447243038342265e-06,25.093332695107186,4.7399918684188185,361.53331777305704,21.087024677291076,82.38335489063705,6.693152815981668,5.878934628298649,3.0672465170674594,0.0
16.783992701548204,0.2816119561669382,42.27636997337919,8.154143268598554e-06,23.221199952864595,3.545757295256226,468.4452495134636,11.675384148467767,52.47998078050469,9.39711193899654,7.372184099289349,1.9457274616290352,0.506048088230564
19.50295835505853,4.007741395926296,43.47077286612098,2.1840792001552657e-06,24.223109605287696,12.247573329242549,405.7315690817238,12.955576395234434,36.618594882957076,7.4839167936042195,6.08909902780894,3.4305364671365255,0.0
4.966994147198012,3.4926991729003882,38.75205271197784,1.4376972791166051e-07,24.014015511051802,9.34655033194884,258.2262668713586,24.918472287443297,78.95697040138418,6.113318360087736,4.9668682729566225,3.37397007931504,0.0
4.020976081279694,0.2788192394037023,41.15233543007868,9.170665255513085e-06,18.163888200280926,13.211083062472293,298.9188110667992,38.03660072457802,42.11617968607703,8.460813001176549,6.366524646459992,1.9446672788348442,0.5139929965037096
23.507268243546736,1.9161234678641383,29.729383033643217,3.167157438783115e-06,25.32426709538611,3.669489288917551,282.10852461883434,14.50398374249438,35.442298454783725,5.090865902559339,3.54929021481051,2.798747162268125,0.12887977493112093
